,id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,rating
12661,897046461202411287,90793169,Lawrence Park South,43.70862,-79.41084,Entire home/apt,80.0,28,2,2023-08-11,0.3,2,275,2,4.85
12662,897178389531300608,516041401,O'Connor-Parkview,43.6998824,-79.3085541,Entire home/apt,175.0,2,23,2023-12-26,3.09,1,37,23,5.0
12663,897199569389113687,95474874,Centennial Scarborough,43.77347770367215,-79.14456559,Private room,77.0,2,12,2023-11-11,1.69,1,365,12,5.0
12664,897226921465151045,200576836,Rouge,43.80620122005354,-79.18404058,Entire home/apt,166.0,3,13,2023-09-20,1.95,3,59,13,4.54
12665,897231080031990403,219449473,Yorkdale-Glen Park,43.71612609824268,-79.45531208,Entire home/apt,230.0,2,29,2023-11-19,4.31,1,288,29,5.0
12666,897238306035152413,33935391,Waterfront Communities-The Island,43.6441277,-79.3894058,Entire home/apt,429.0,2,12,2023-10-23,1.87,1,365,12,5.0
12667,897251041371538535,515746432,Bathurst Manor,43.7605,-79.44838,Private room,87.0,2,26,2023-12-29,3.5,4,0,26,4.7
12668,897252153729053333,515746432,Bathurst Manor,43.76245,-79.44719,Private room,83.0,2,25,2023-12-17,3.64,4,0,25,4.69
12669,897254115153878714,515746432,Bathurst Manor,43.76131,-79.44677,Private room,85.0,2,24,2023-12-22,3.23,4,0,24,4.88
12670,897262693877528136,490420437,Waterfront Communities-The Island,43.64582272558334,-79.3927359,Entire home/apt,157.0,1,60,2023-12-04,8.0,1,150,60,4.9
12671,897288903772856319,490420724,Annex,43.66948,-79.39342,Entire home/apt,211.0,1,43,2024-01-03,5.73,1,0,43,4.84
12672,897318821126192365,87835217,Willowdale West,43.77221,-79.43351,Private room,103.0,28,12,2023-11-07,1.6,1,173,12,4.75
12673,897346831343018060,515426977,West Humber-Clairville,43.73459822833969,-79.59371826,Private room,38.0,90,1,2023-08-16,0.21,2,278,1,4.85
12674,897347381238334678,44749055,Birchcliffe-Cliffside,43.70724661131885,-79.25440307,Entire home/apt,149.0,2,44,2024-01-02,5.81,1,0,44,4.87
12675,897361281121739878,473204427,Highland Creek,43.78925,-79.18683,Private room,420.0,28,1,2023-10-12,0.33,2,23,1,4.85
12676,897378729555698805,448416198,Waterfront Communities-The Island,43.64315,-79.38912,Entire home/apt,150.0,1,67,2024-01-04,11.04,1,0,67,4.93
12677,897384161762033973,516068795,North St.James Town,43.6719746,-79.3774195,Entire home/apt,207.0,28,5,2023-11-30,0.78,1,127,5,4.6
12678,897677781753262232,358930567,Waterfront Communities-The Island,43.64687066751146,-79.3915973,Entire home/apt,167.0,1,46,2024-01-01,6.27,1,48,46,4.76
12679,897702692260516567,35346035,Mount Pleasant East,43.70489,-79.38697,Private room,150.0,3,7,2024-01-02,1.35,2,297,7,5.0
12680,897779342726309400,5269649,Little Portugal,43.647073745040615,-79.42721853,Private room,159.0,2,22,2023-10-23,3.07,2,0,22,4.91
12681,897799834326004245,446996216,Rouge,43.7997053,-79.1382491,Entire home/apt,81.0,28,2,2023-08-03,0.32,1,325,2,4.85
12682,897832004895021559,502504103,Little Portugal,43.644791643279774,-79.42317094,Entire home/apt,101.0,28,2,2023-12-16,1.3,3,364,2,4.85
12683,897857479857031060,149761238,Waterfront Communities-The Island,43.6421649,-79.3816248,Private room,162.0,2,35,2024-01-05,6.36,1,163,35,4.8
12684,897875297589469458,1484693,South Parkdale,43.63996,-79.4308,Entire home/apt,170.0,2,5,2023-09-18,0.79,1,49,5,5.0
12685,897875520084095544,369397873,South Riverdale,43.66522,-79.3051,Private room,155.0,28,7,2023-11-19,1.57,1,343,7,4.86
12686,897925478566169102,507777412,Roncesvalles,43.64343,-79.43059,Entire home/apt,207.0,1,8,2024-01-07,2.58,2,168,8,4.88
12687,897942194652560095,60643616,Dovercourt-Wallace Emerson-Junction,43.66819,-79.42569,Private room,60.0,2,29,2023-12-20,4.26,2,79,29,5.0
12688,897985109006204965,37736650,York University Heights,43.76922974603386,-79.4989316,Private room,99.0,3,10,2023-12-13,1.58,5,61,10,4.7
12689,897985439511386803,37736650,York University Heights,43.76909158385238,-79.4988718,Private room,55.0,28,4,2023-12-03,0.63,5,36,4,4.25
12690,898000238915091859,473471150,Weston-Pellam Park,43.67539,-79.45998,Entire home/apt,70.0,28,1,2023-12-31,1.0,2,127,1,4.85
12691,898059675203548235,6449500,Runnymede-Bloor West Village,43.66218565041965,-79.48190715,Entire home/apt,120.0,28,10,2023-12-03,1.84,1,87,10,5.0
12692,898107436011469557,516264256,Bay Street Corridor,43.66426,-79.38813,Entire home/apt,153.0,2,20,2023-12-14,2.71,1,48,20,4.6
12693,898167687696706235,516274794,Bay Street Corridor,43.663,-79.38766,Entire home/apt,599.0,2,28,2023-12-03,3.7,1,282,28,4.93
12694,898429331261048425,516329109,Clanton Park,43.750629,-79.4446168,Entire home/apt,177.0,2,17,2023-12-10,2.38,1,0,17,4.72
12695,898513194277524095,56923237,Waterfront Communities-The Island,43.64317307213739,-79.3811852,Entire home/apt,225.0,1,30,2023-12-21,4.13,1,109,30,4.97
12696,898612323285086529,479618513,Greenwood-Coxwell,43.66790049999999,-79.3197391,Entire home/apt,120.0,3,1,2023-07-11,0.16,1,0,1,4.85
12697,898650295196842728,515991871,Bayview Village,43.78858396669375,-79.36934227,Private room,57.0,1,12,2023-11-15,1.61,2,23,12,4.08
12698,898682208181058808,136298451,Waterfront Communities-The Island,43.6417442,-79.3819559,Entire home/apt,208.0,1,39,2023-12-22,5.49,1,0,39,4.6
12699,898736623241147723,115574034,Bendale,43.75415479999999,-79.2399387,Entire home/apt,475.0,1,13,2023-11-18,2.12,3,175,13,5.0
12700,898745583645958186,300321337,Downsview-Roding-CFB,43.73694979,-79.47610216,Private room,50.0,1,6,2023-11-11,1.16,3,180,6,5.0
12701,898790757579371861,32573104,Trinity-Bellwoods,43.64849597262608,-79.40953937,Entire home/apt,73.0,28,1,2023-12-08,0.91,2,1,1,4.85
12702,898796660797755441,516425847,Annex,43.67279826852436,-79.41296965,Entire home/apt,619.0,1,25,2024-01-01,3.57,1,0,25,5.0
12703,898833432567046205,516432945,Dorset Park,43.754929816915535,-79.27738987,Entire home/apt,155.0,2,18,2023-12-04,2.73,1,0,18,4.53
12704,898849749843909283,211237823,O'Connor-Parkview,43.71422,-79.30371,Entire home/apt,208.0,3,3,2023-09-09,0.57,7,348,3,5.0
12705,898878182454978432,211237823,O'Connor-Parkview,43.71249,-79.30399,Entire home/apt,178.0,3,5,2023-12-24,0.76,7,364,5,4.8
12706,899216632541138665,10486938,Little Portugal,43.64511828511732,-79.43204777,Private room,59.0,28,1,2023-12-09,1.0,7,179,1,4.85
12707,899218854679617982,194415596,Stonegate-Queensway,43.644547602134494,-79.5204313,Private room,120.0,1,1,2023-08-15,0.2,3,130,1,4.85
12708,899296310235869243,132795555,Moss Park,43.66085,-79.37461,Entire home/apt,311.0,3,27,2023-12-30,3.7,1,0,27,4.86
12709,899299721915044807,514101011,Niagara,43.6365866,-79.40466,Entire home/apt,81.0,28,36,2023-11-27,5.0,1,40,36,4.56
12710,899313431976601961,516243338,Newtonbrook East,43.78431,-79.39645,Private room,50.0,2,9,2023-09-21,1.36,3,90,9,4.33
12711,899313446449737090,516243338,Willowdale East,43.78394799165613,-79.39644848,Private room,80.0,2,1,2023-09-11,0.25,3,90,1,4.85
12712,899329338074748726,516243338,Newtonbrook East,43.78431967421358,-79.3965631,Entire home/apt,79.0,2,19,2023-12-17,2.75,3,85,19,4.68
12713,899366418453586905,126289556,Clairlea-Birchmount,43.70404617494135,-79.27180291,Entire home/apt,237.0,2,17,2023-10-11,2.26,3,266,17,4.65
12714,899394049130733919,133282095,Newtonbrook East,43.79794903244246,-79.40607018,Entire home/apt,95.0,2,14,2023-12-18,2.36,1,0,14,4.87
12715,899548056668183665,516598216,Waterfront Communities-The Island,43.644515,-79.3891859,Entire home/apt,309.0,28,21,2023-11-24,3.17,1,283,21,4.81
12716,899564768186038766,186299872,Agincourt North,43.81455567,-79.27326185,Private room,57.0,28,3,2024-01-01,0.56,14,180,3,3.67
12717,899576044367373073,186299872,Agincourt North,43.81456,-79.27365,Private room,48.0,28,4,2023-10-17,0.62,14,66,4,4.75
12718,899647067306610276,515878680,Cabbagetown-South St.James Town,43.66697,-79.36869,Private room,99.0,2,3,2023-06-21,0.41,3,122,3,5.0
12719,899853282992038562,516655606,Etobicoke West Mall,43.641296297776016,-79.57176422,Private room,56.0,28,2,2023-11-18,0.37,6,251,2,4.85
12720,899870263963831447,516655606,Markland Wood,43.63925,-79.57215,Private room,56.0,28,2,2023-08-31,0.31,6,127,2,4.85
12721,899871125679790743,516660068,Dovercourt-Wallace Emerson-Junction,43.666565945924496,-79.44268973,Private room,55.0,1,36,2023-12-18,5.07,3,0,36,4.7
12722,899913896604651921,20442055,Moss Park,43.65718850766269,-79.36921692,Entire home/apt,100.0,28,1,2023-12-15,1.0,2,353,1,4.85
12723,899940046790837192,516660068,Dovercourt-Wallace Emerson-Junction,43.66591366864222,-79.44230087,Private room,54.0,1,31,2024-01-01,4.13,3,82,31,4.87
12724,899945461488253672,514557287,Taylor-Massey,43.69268483592097,-79.30028093,Entire home/apt,73.0,1,18,2023-12-02,2.52,1,53,18,4.83
12725,900009185978383623,516698903,Annex,43.67144,-79.39485,Private room,224.0,1,38,2023-12-15,5.23,3,156,38,4.92
12726,900032926619873387,71341531,Bayview Village,43.77319096923693,-79.37691841,Entire home/apt,239.0,2,6,2023-11-19,0.95,1,176,6,4.33
12727,900045811379155055,238155562,Birchcliffe-Cliffside,43.7157,-79.25097,Entire home/apt,139.0,2,22,2023-12-22,3.16,1,263,22,4.82
12728,900073259206088146,423575899,Waterfront Communities-The Island,43.644050676871885,-79.39178344,Entire home/apt,205.0,2,21,2024-01-02,4.34,1,29,21,4.95
12729,900090994059621098,1455059,O'Connor-Parkview,43.71475149453197,-79.30450011,Private room,50.0,28,10,2023-10-21,1.37,3,365,10,4.3
12730,900117981347267860,191028907,Cliffcrest,43.73660653209087,-79.22817256,Private room,79.0,1,23,2023-11-12,3.15,2,189,23,4.96
12731,900187306565692038,34106626,Kensington-Chinatown,43.6502,-79.39802,Entire home/apt,115.0,28,1,2023-07-17,0.17,4,340,1,4.85
12732,900578542220475060,76894393,Waterfront Communities-The Island,43.64131,-79.39541,Entire home/apt,293.0,1,34,2024-01-07,5.02,4,221,34,4.74
12733,900592997215009074,516812065,Waterfront Communities-The Island,43.64248119961434,-79.3804935,Entire home/apt,149.0,28,20,2024-01-06,3.77,1,157,20,4.9
12734,900604721959746323,493642675,Bay Street Corridor,43.65251975946727,-79.37979669,Entire home/apt,160.0,1,61,2024-01-08,8.21,1,0,61,4.9
12735,900710877675312364,516844438,Waterfront Communities-The Island,43.64258780386367,-79.38255257,Entire home/apt,300.0,1,30,2023-11-25,4.17,1,0,30,4.73
12736,900729309756690377,512548211,Stonegate-Queensway,43.6339,-79.51726,Entire home/apt,106.0,1,42,2024-01-01,6.33,1,0,42,4.65
12737,900737297381789041,8923225,Oakwood Village,43.67986017804946,-79.43889327,Private room,102.0,1,3,2023-09-26,0.58,3,364,3,5.0
12738,900747508116130856,3246100,Oakwood Village,43.68772,-79.44189,Private room,60.0,1,23,2023-11-20,3.15,1,344,23,4.61
12739,900794516097318738,149882872,The Beaches,43.67062,-79.29455,Entire home/apt,780.0,2,8,2023-12-30,1.41,1,224,8,4.88
12740,900816365431336120,516869234,Waterfront Communities-The Island,43.6462,-79.39377,Entire home/apt,120.0,2,12,2023-10-01,1.78,1,0,12,4.83
12741,900838490640620075,21296144,Niagara,43.63645248821027,-79.40086579,Entire home/apt,149.0,1,3,2023-07-11,0.42,1,223,3,5.0
12742,901086992661366207,515223372,Willowridge-Martingrove-Richview,43.67603,-79.56363,Private room,50.0,1,78,2024-01-06,10.49,3,0,78,4.65
12743,901094409157173651,515223372,Willowridge-Martingrove-Richview,43.67635,-79.56373,Private room,53.0,1,70,2024-01-03,9.38,3,74,70,4.57
12744,901197360762987561,127056926,Niagara,43.6408455,-79.4143193,Entire home/apt,109.0,5,5,2023-12-26,0.96,1,13,5,5.0
12745,901267560774170580,439146193,Eringate-Centennial-West Deane,43.66506766215887,-79.57999183,Private room,70.0,1,17,2024-01-02,2.52,3,90,17,5.0
12746,901269010879663926,76894393,Waterfront Communities-The Island,43.64148054585807,-79.39581323,Private room,136.0,1,42,2023-12-31,5.75,4,82,42,4.64
12747,901280899004156553,748875,Etobicoke West Mall,43.641438861654144,-79.56344296,Entire home/apt,192.0,1,12,2023-12-27,5.71,1,77,12,5.0
12748,901400344111144470,128923077,Elms-Old Rexdale,43.71724080372366,-79.5449816,Private room,103.0,28,7,2023-09-25,1.02,2,365,7,4.29
12749,901438012987560402,516996853,Waterfront Communities-The Island,43.64108,-79.38262,Entire home/apt,260.0,1,20,2023-12-31,3.0,1,360,20,4.9
12750,901448978425413931,382883363,Edenbridge-Humber Valley,43.65731,-79.5278,Private room,59.0,28,2,2023-10-06,0.6,46,365,2,4.85
12751,901465450361189600,517006815,Trinity-Bellwoods,43.65213019999999,-79.4102179,Private room,90.0,28,38,2023-11-30,5.48,1,179,38,4.87
12752,901486742358248108,138046198,Steeles,43.81615,-79.32672,Private room,89.0,28,8,2023-10-29,1.54,1,364,8,4.75
12753,901530263580190012,125332736,Woodbine-Lumsden,43.69241381832343,-79.31050986,Entire home/apt,550.0,4,9,2023-12-27,1.41,1,217,9,5.0
12754,901536116837862391,459610053,Beechborough-Greenbrook,43.6946969,-79.4782296,Entire home/apt,261.0,28,1,2023-09-25,0.28,1,365,1,4.85
12755,901583995592233577,187320,Corso Italia-Davenport,43.6825275,-79.4494589,Private room,40.0,60,1,2023-09-22,0.28,12,364,1,4.85
12756,901653559701237321,517051975,Church-Yonge Corridor,43.65393665309964,-79.37826925,Entire home/apt,120.0,1,5,2024-01-06,0.78,1,3,5,4.8
12757,901674766372639520,517056389,Downsview-Roding-CFB,43.72467209485606,-79.52204381,Entire home/apt,220.0,4,8,2023-11-08,1.15,1,270,8,4.13
12758,901690305017556497,31680863,Waterfront Communities-The Island,43.64409,-79.40168,Entire home/apt,269.0,28,8,2023-09-20,1.12,3,336,8,5.0
12759,902008768039094493,448612122,University,43.65958,-79.4088,Entire home/apt,126.0,28,1,2023-08-27,0.22,3,87,1,4.85
12760,902052366224731337,7938328,Annex,43.67058,-79.41709,Entire home/apt,184.0,1,29,2024-01-01,4.01,1,0,29,4.9
12761,902088348279193811,516526564,Long Branch,43.59353780000001,-79.5292635,Private room,115.0,1,48,2024-01-07,6.55,1,175,48,5.0
12762,902108202840010627,5355612,Niagara,43.63718,-79.40142,Entire home/apt,220.0,3,34,2023-12-18,4.77,1,17,34,5.0
12763,902113802199648802,67352513,Church-Yonge Corridor,43.6606189,-79.3780793,Private room,125.0,2,26,2023-12-23,3.56,1,147,26,4.88
12764,902115092822885522,48633274,Mimico (includes Humber Bay Shores),43.62517,-79.48751,Entire home/apt,125.0,28,2,2023-10-29,0.32,1,221,2,4.85
12765,902120145317209712,505742229,Dovercourt-Wallace Emerson-Junction,43.66512,-79.43896,Entire home/apt,215.0,28,27,2023-10-30,3.84,3,119,27,4.63
12766,902126070021676555,133562404,Bendale,43.7733444,-79.2561489,Entire home/apt,172.0,7,1,2023-10-01,0.3,1,224,1,4.85
12767,902200903180029523,408591037,Lawrence Park North,43.72701314,-79.40787829,Private room,89.0,1,16,2024-01-03,4.66,1,142,16,5.0
12768,902238991952088802,171517526,Waterfront Communities-The Island,43.641099938482064,-79.39668764,Entire home/apt,285.0,2,37,2024-01-02,5.24,1,129,37,4.65
12769,902239275516952465,43425139,Wexford/Maryvale,43.74478752289738,-79.3061732,Entire home/apt,95.0,31,1,2023-12-06,0.88,2,230,1,4.85
12770,902279929944042255,33396862,Waterfront Communities-The Island,43.6421544,-79.381624,Entire home/apt,167.0,28,19,2023-12-08,3.1,2,365,19,4.89
12771,902331926263878382,16229219,Greenwood-Coxwell,43.67524154313135,-79.32565372,Entire home/apt,123.0,3,2,2023-12-25,2.0,1,153,2,4.85
12772,902377783306451886,15945025,New Toronto,43.59939426424783,-79.51361134,Private room,84.0,1,25,2023-12-30,3.95,3,0,25,4.85
12773,902384369065033758,517240659,Little Portugal,43.64510153158535,-79.4292436,Entire home/apt,91.0,28,1,2023-09-06,0.24,2,179,1,4.85
12774,902387477191813917,74218902,Church-Yonge Corridor,43.65514,-79.37688,Entire home/apt,75.0,28,2,2023-12-18,0.5,1,255,2,4.85
12775,902389398968735278,83041597,Kensington-Chinatown,43.65419,-79.40177,Private room,183.0,3,3,2023-12-09,0.87,2,19,3,5.0
12776,902399042705243659,15945025,New Toronto,43.59914,-79.51368,Private room,86.0,1,29,2024-01-01,4.7,3,59,29,4.9
12777,902404248759627565,517245964,West Hill,43.76723,-79.18175,Entire home/apt,125.0,1,17,2023-11-27,2.32,1,0,17,4.89
12778,902425802585373670,512991042,Eringate-Centennial-West Deane,43.66668,-79.57905,Entire home/apt,829.0,1,5,2023-08-06,0.73,1,365,5,5.0
12779,902663970299506607,32993460,Roncesvalles,43.64030821233605,-79.43987823,Entire home/apt,475.0,6,3,2023-08-19,0.57,1,205,3,5.0
12780,902728287383906618,488666083,Waterfront Communities-The Island,43.64053237882742,-79.3985262,Entire home/apt,177.0,2,31,2024-01-07,5.25,1,47,31,4.9
12781,902778812449173258,516531563,Niagara,43.6369659,-79.4046643,Entire home/apt,85.0,1,29,2023-12-26,4.12,1,50,29,4.59
12782,902793485973296355,375621755,York University Heights,43.7469,-79.49489,Private room,35.0,28,31,2023-09-20,4.67,4,73,31,4.87
12783,902844911676029197,366815129,Waterfront Communities-The Island,43.64285,-79.40103,Entire home/apt,129.0,28,13,2023-07-28,1.81,1,364,13,4.31
12784,902866424744493261,16666191,Yorkdale-Glen Park,43.707833020493794,-79.44514949,Entire home/apt,146.0,2,40,2023-12-31,5.56,2,165,40,4.95
12785,902887754662709606,191392713,Waterfront Communities-The Island,43.64527779795088,-79.40071081,Entire home/apt,160.0,60,1,2023-10-09,0.33,4,365,1,4.85
12786,902897608659139697,21233206,Palmerston-Little Italy,43.6628287,-79.4165948,Entire home/apt,175.0,2,1,2023-07-07,0.16,1,359,1,4.85
12787,902905192337359403,265437617,Broadview North,43.694790209510245,-79.35413956,Private room,47.0,28,4,2023-12-13,0.7,2,40,4,5.0
12788,902927236560432064,443196022,Bay Street Corridor,43.6647727,-79.3869867,Entire home/apt,185.0,3,12,2024-01-05,2.26,1,110,12,4.83
12789,902950797746623557,162157130,Annex,43.66559448165332,-79.41600795,Private room,120.0,2,3,2023-11-03,0.78,2,223,3,5.0
12790,902976446536806230,494727979,Niagara,43.6389,-79.41546,Entire home/apt,452.0,1,24,2024-01-03,3.32,1,364,24,4.88
12791,903000047204759484,517240659,Little Portugal,43.64492884696048,-79.42856865,Entire home/apt,89.0,28,1,2023-08-19,0.21,2,179,1,4.85
12792,903053159226461143,20442055,Moss Park,43.655473436382806,-79.36792435,Entire home/apt,99.0,28,3,2023-12-09,0.71,2,313,3,5.0
12793,903091183519472144,517422587,New Toronto,43.60419976343282,-79.49964236,Private room,57.0,2,19,2023-12-12,2.84,1,162,19,4.74
12794,903124192398120620,517431071,Waterfront Communities-The Island,43.64862688902838,-79.3868527,Entire home/apt,399.0,5,27,2023-11-15,3.67,1,179,27,4.81
12795,903215054962582741,513829106,Cabbagetown-South St.James Town,43.66363675833032,-79.3759612,Entire home/apt,220.0,3,1,2023-11-01,0.43,1,335,1,4.85
12796,903498010060712904,23483650,Weston,43.70621,-79.51668,Entire home/apt,175.0,28,1,2023-10-24,0.39,1,365,1,4.85
12797,903527855117769308,517435573,Mount Pleasant West,43.70175194050014,-79.38758441,Entire home/apt,75.0,28,3,2023-09-30,0.49,3,342,3,2.67
12798,903539679878629047,517435573,Mount Pleasant East,43.70257,-79.38763,Entire home/apt,85.0,28,3,2023-08-21,0.5,3,305,3,3.33
12799,903574813601382911,123815673,Pleasant View,43.791387939516525,-79.33619059,Entire home/apt,105.0,28,1,2023-10-12,0.34,3,142,1,4.85
12800,903659240698001838,496044826,Annex,43.6703938,-79.3943028,Entire home/apt,71.0,1,11,2024-01-05,1.69,1,53,11,4.73
12801,903675325036785387,517571226,Mount Pleasant West,43.71121221481683,-79.39407668,Private room,80.0,28,19,2023-11-13,2.63,1,0,19,5.0
12802,903722055067680340,18752121,Runnymede-Bloor West Village,43.6630836,-79.4903442,Entire home/apt,225.0,2,2,2023-10-02,0.54,1,0,2,4.85
12803,903757995232287707,516655606,Markland Wood,43.63953,-79.5726,Private room,50.0,28,2,2023-09-12,0.37,6,251,2,4.85
12804,903763217438659391,516655606,Markland Wood,43.63955928950636,-79.57113545,Private room,40.0,28,1,2023-07-01,0.16,6,220,1,4.85
12805,903847872366961028,299296796,Flemingdon Park,43.72081608210725,-79.33750868,Entire home/apt,160.0,1,12,2023-08-04,1.7,1,68,12,5.0
12806,903860527266551916,35232675,Cabbagetown-South St.James Town,43.663988150263656,-79.36987884,Entire home/apt,188.0,2,14,2024-01-02,2.05,1,89,14,4.93
12807,903877805351674640,218935673,Niagara,43.64182,-79.41705,Entire home/apt,275.0,1,29,2023-12-29,5.8,2,0,29,4.93
12808,903906686174296739,138407919,Annex,43.6703938,-79.3943028,Entire home/apt,160.0,4,9,2023-12-15,1.48,1,260,9,4.78
12809,904173711691195226,514382946,Waterfront Communities-The Island,43.64164,-79.39906,Entire home/apt,154.0,28,2,2023-08-07,0.31,2,252,2,4.85
12810,904186784609808825,69522196,Willowdale East,43.77919,-79.39336,Private room,35.0,28,2,2023-10-30,0.59,5,341,2,4.85
12811,904187595442322570,152337764,North Riverdale,43.67331137688639,-79.34717361,Entire home/apt,105.0,30,5,2023-11-20,0.84,2,90,5,4.8
12812,904190910926449334,846505,Trinity-Bellwoods,43.6516459,-79.41492059,Entire home/apt,120.0,5,4,2023-08-08,0.61,50,0,4,4.25
12813,904219481507435925,208253452,Niagara,43.637390678458296,-79.40702,Entire home/apt,120.0,10,1,2023-06-29,0.15,2,0,1,4.85
12814,904236525268078079,473332912,Kennedy Park,43.7235087,-79.2574597,Private room,26.0,30,2,2024-01-01,1.54,4,122,2,4.85
12815,904268633840202120,98481712,Corso Italia-Davenport,43.6737,-79.44701,Entire home/apt,209.0,28,1,2023-07-31,0.19,2,179,1,4.85
12816,904273566258657542,498535215,Yorkdale-Glen Park,43.7068,-79.46608,Private room,60.0,1,20,2023-12-04,2.75,3,365,20,4.95
12817,904374978246934298,30073321,Humewood-Cedarvale,43.6866542,-79.4212907,Entire home/apt,89.0,28,2,2023-08-25,0.35,2,90,2,4.85
12818,904381764478754483,82548366,Church-Yonge Corridor,43.66555297994388,-79.38182549,Entire home/apt,360.0,30,1,2023-08-01,0.19,3,364,1,3.5
12819,904395519662759216,516257338,Church-Yonge Corridor,43.6702331,-79.3843476,Entire home/apt,123.0,1,28,2023-12-23,4.04,1,50,28,4.64
12820,904400060055641215,515199033,Bathurst Manor,43.75887032282249,-79.44994941,Private room,60.0,28,1,2023-09-03,0.23,13,103,1,4.85
12821,904441986659262466,315419363,Trinity-Bellwoods,43.64707779812229,-79.40740977,Shared room,38.0,1,21,2023-12-20,3.3,3,0,21,4.45
12822,904444938826191136,46976372,Thistletown-Beaumond Heights,43.73960991772493,-79.57060589,Entire home/apt,104.0,3,9,2024-01-01,1.35,1,356,9,4.78
12823,904455268209224201,11027667,Waterfront Communities-The Island,43.6441279,-79.3894049,Entire home/apt,550.0,1,21,2023-12-31,4.04,1,261,21,5.0
12824,904507627436709123,266361763,Niagara,43.64291649033104,-79.41531667,Entire home/apt,386.0,2,21,2023-12-13,3.35,1,171,21,4.86
12825,904565225876617290,517782432,Waterfront Communities-The Island,43.641931977323445,-79.3816248,Entire home/apt,130.0,30,3,2023-11-06,0.5,1,33,3,5.0
12826,904570901846643096,18568853,Dufferin Grove,43.655684,-79.4431841,Entire home/apt,166.0,28,30,2023-10-30,4.19,1,121,30,4.87
12827,904606649031488526,146026426,Agincourt South-Malvern West,43.78843852286824,-79.27693161,Private room,89.0,1,8,2023-10-04,1.1,10,352,8,5.0
12828,904617042377526084,146026426,Agincourt South-Malvern West,43.78875,-79.27597,Private room,108.0,1,6,2023-09-30,1.21,10,365,6,5.0
12829,904627803324900595,146026426,Agincourt South-Malvern West,43.78888,-79.27559,Private room,128.0,1,4,2023-10-02,0.57,10,365,4,4.75
12830,904658924954392884,186299872,Milliken,43.81678,-79.27311,Private room,48.0,28,2,2023-09-26,0.34,14,35,2,4.85
12831,904660201345116177,441483735,Moss Park,43.658076601789865,-79.36956289,Private room,74.0,1,39,2024-01-07,5.65,5,26,39,4.82
12832,904665195236574244,186299872,Agincourt North,43.81502724012846,-79.27177292,Private room,80.0,28,2,2023-09-30,0.41,14,97,2,4.85
12833,904713713265335870,33213490,Ionview,43.735012899444186,-79.26877048,Entire home/apt,255.0,2,1,2023-06-26,0.15,1,83,1,4.85
12834,904966658087700165,319418336,Keelesdale-Eglinton West,43.68865366114359,-79.46464672,Entire home/apt,125.0,1,30,2024-01-03,4.25,3,365,30,4.7
12835,904984237094442444,998332,Trinity-Bellwoods,43.64872574,-79.40674344,Entire home/apt,120.0,5,4,2023-11-21,0.6,2,0,4,5.0
12836,905061442891884339,436042793,Niagara,43.6369659,-79.4046643,Entire home/apt,219.0,1,16,2023-12-31,2.5,1,3,16,4.94
12837,905087995872873788,1375061,Caledonia-Fairbank,43.68553592571344,-79.44793517,Entire home/apt,130.0,5,1,2023-09-18,0.27,1,68,1,4.85
12838,905117809090547792,12535667,Trinity-Bellwoods,43.64767519999999,-79.4044241,Entire home/apt,159.0,28,1,2023-08-01,0.19,6,201,1,4.85
12839,905117980779861039,12535667,Trinity-Bellwoods,43.648833060373605,-79.40515912,Entire home/apt,118.0,28,1,2023-09-01,0.23,6,199,1,4.85
12840,905136290625571282,78951735,South Riverdale,43.6623658,-79.3413344,Entire home/apt,108.0,28,1,2023-07-31,0.19,1,66,1,4.85
12841,905224239311218875,505742229,Dovercourt-Wallace Emerson-Junction,43.66565,-79.43883,Entire home/apt,210.0,28,27,2023-11-06,3.79,3,0,27,4.89
12842,905269882504197061,102516212,Waterfront Communities-The Island,43.645432572938695,-79.37555614,Entire home/apt,321.0,1,12,2023-11-30,1.76,1,365,12,4.33
12843,905305341100241986,517949408,Trinity-Bellwoods,43.6490513264036,-79.40605567,Entire home/apt,238.0,1,18,2023-12-16,2.84,3,46,18,4.89
12844,905305396044160571,255909106,Waterfront Communities-The Island,43.6461103,-79.3925055,Entire home/apt,157.0,2,31,2023-12-10,4.35,1,165,31,4.81
12845,905348502972144994,517956967,Moss Park,43.6573763,-79.3741082,Entire home/apt,147.0,4,15,2023-12-13,2.39,1,84,15,4.87
12846,905357652337828018,517949408,Trinity-Bellwoods,43.64969,-79.40566,Entire home/apt,223.0,1,15,2023-12-10,2.46,3,49,15,4.73
12847,905611963178336840,5341590,Waterfront Communities-The Island,43.64635,-79.40182,Entire home/apt,95.0,90,1,2023-10-01,0.3,1,196,1,4.85
12848,905648405427721336,116606462,South Parkdale,43.63814,-79.44183,Entire home/apt,76.0,28,4,2023-12-23,0.74,2,139,4,5.0
12849,905746059654578368,54268896,Roncesvalles,43.64034,-79.43805,Entire home/apt,159.0,1,26,2024-01-04,4.81,1,0,26,4.85
12850,905763119025100513,518034978,Waterfront Communities-The Island,43.64852820661066,-79.39350827,Entire home/apt,145.0,2,24,2023-12-10,3.36,1,40,24,4.71
12851,905767881781082563,420860376,Stonegate-Queensway,43.62587905914928,-79.50142043,Private room,53.0,1,16,2023-10-28,2.53,1,45,16,4.69
