,id,name,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,rating
5136,28242742,Home in Toronto · ★4.91 · Studio · 1 bed · 1 private bath,58635739,Stonegate-Queensway,43.624281,-79.503461,Private room,96.0,2,68,2023-11-29,4.06,1,37,48,4.91
5137,28246537,Condo in Toronto · ★5.0 · 2 bedrooms · 2 beds · 1 bath,23289919,Waterfront Communities-The Island,43.64486,-79.39906,Entire home/apt,120.0,28,4,2018-10-22,0.06,1,0,0,5.0
5138,28251951,Condo in Toronto · ★4.94 · Studio · 1 bed · 2 baths,36670539,Waterfront Communities-The Island,43.64553,-79.39671,Entire home/apt,120.0,28,17,2019-08-12,0.26,1,0,0,4.94
5139,28255238,Home in Toronto · ★4.92 · 1 bedroom · 1 bed · 1 private bath,213413216,Parkwoods-Donalda,43.75624,-79.31636,Private room,60.0,2,101,2023-12-18,1.55,1,84,14,4.92
5140,28260937,Condo in Toronto · 3 bedrooms · 3 beds · 2 baths,88230046,Waterfront Communities-The Island,43.64053,-79.3928,Entire home/apt,120.0,28,0,,0.625,1,0,0,4.85
5141,28262795,Bungalow in Toronto · ★2.67 · 2 bedrooms · 3 beds · 1 private bath,152638030,Tam O'Shanter-Sullivan,43.77199,-79.31066,Private room,120.0,28,3,2018-10-07,0.05,5,0,0,2.67
5142,28264606,Condo in Toronto · ★4.92 · 1 bedroom · 2 beds · 1 bath,51016161,Waterfront Communities-The Island,43.64191,-79.38178,Entire home/apt,298.0,2,514,2023-12-13,7.91,1,80,49,4.92
5143,28271554,Guest suite in Toronto · ★4.96 · Studio · 1 bed · 1 private bath,84696701,North Riverdale,43.67687,-79.34958,Private room,111.0,3,548,2023-12-21,8.81,1,11,32,4.96
5144,28273239,Condo in Toronto · 2 bedrooms · 3 beds · 2 baths,213530445,Willowdale East,43.77614,-79.41279,Entire home/apt,120.0,30,0,,0.625,1,0,0,4.85
5145,28276491,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,213551885,South Parkdale,43.63643,-79.43704,Entire home/apt,120.0,30,1,2018-09-23,0.02,1,0,0,4.85
5146,28276761,Home in Toronto · ★4.82 · 1 bedroom · 1 bed · 1 private bath,213216342,Newtonbrook West,43.78475,-79.43832,Private room,120.0,28,55,2020-02-01,0.85,4,0,0,4.82
5147,28281505,Bungalow in Toronto · ★4.85 · 2 bedrooms · 3 beds · 1 bath,212873894,Woburn,43.75062,-79.22906,Entire home/apt,120.0,29,61,2022-08-02,0.94,1,0,0,4.85
5148,28283233,Home in Toronto · ★5.0 · 4 bedrooms · 1 bed · 1 shared bath,213216342,Newtonbrook West,43.78321,-79.44053,Private room,120.0,28,12,2020-02-17,0.18,4,0,0,5.0
5149,28283405,Home in Toronto · ★4.69 · 1 bedroom · 1 bed · 1 shared bath,213216342,Newtonbrook West,43.78505,-79.43838,Private room,120.0,28,101,2020-10-10,1.55,4,0,0,4.69
5150,28283510,Home in Toronto · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,213216342,Newtonbrook West,43.78524,-79.43885,Private room,120.0,28,15,2020-03-30,0.23,4,0,0,4.67
5151,28287136,Rental unit in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 bath,61323744,Blake-Jones,43.67774,-79.34309,Entire home/apt,100.0,28,10,2020-12-31,0.15,1,6,0,5.0
5152,28289675,Rental unit in Toronto · ★4.74 · 1 bedroom · 1 bed · 1 shared bath,213646313,Little Portugal,43.6416,-79.42345,Private room,59.0,180,23,2019-03-24,0.35,1,89,0,4.74
5153,28302120,Home in Toronto · ★4.71 · 1 bedroom · 1 bed · 1 bath,64371515,Bayview Village,43.77483,-79.3792,Entire home/apt,70.0,28,14,2023-11-04,0.25,1,364,5,4.71
5154,28306264,Condo in Toronto · ★4.74 · 1 bedroom · 1 bed · 1 private bath,53651007,Bay Street Corridor,43.65837,-79.38564,Private room,250.0,28,19,2019-07-01,0.29,1,179,0,4.74
5155,28306794,Rental unit in Toronto · 2 bedrooms · 2 beds · 1 bath,349619,Regent Park,43.66199,-79.36415,Entire home/apt,100.0,28,1,2019-04-22,0.02,1,88,0,4.85
5156,28307356,Rental unit in Toronto · ★5.0 · 1 bedroom · 2 beds · 1 bath,1376009,Kensington-Chinatown,43.65374,-79.40552,Entire home/apt,120.0,28,4,2018-10-15,0.06,1,0,0,5.0
5157,28315642,Home in Toronto · 2 bedrooms · 2 beds · 2.5 baths,2466124,Birchcliffe-Cliffside,43.68725,-79.26372,Entire home/apt,550.0,28,1,2021-10-13,0.04,1,362,0,2.5
5158,28318285,Condo in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 bath,106925093,Bay Street Corridor,43.65051,-79.38221,Entire home/apt,120.0,28,6,2020-01-27,0.11,1,0,0,5.0
5159,28330956,Condo in Toronto · ★4.89 · 1 bedroom · 1 bed · 1 bath,23550380,Waterfront Communities-The Island,43.64464,-79.39811,Entire home/apt,120.0,28,19,2019-02-24,0.29,1,0,0,4.89
5160,28336416,Home in Toronto · ★4.68 · 2 bedrooms · 2 beds · 1.5 baths,50551745,Agincourt South-Malvern West,43.7904,-79.25105,Entire home/apt,89.0,30,77,2023-11-30,1.19,3,270,5,4.68
5161,28340219,Condo in Toronto · 2 bedrooms · 2 beds · 3 baths,38084605,Church-Yonge Corridor,43.66986,-79.38526,Entire home/apt,160.0,90,0,,0.625,1,358,0,4.85
5162,28341951,Condo in North York · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,208098170,Willowdale East,43.7646,-79.40984,Private room,60.0,28,3,2020-01-15,0.05,1,0,0,5.0
5163,28343811,Home in Toronto · 3 bedrooms · 3 beds · 1 bath,57640471,Waterfront Communities-The Island,43.64672,-79.40042,Entire home/apt,134.0,28,0,,0.625,1,89,0,4.85
5164,28345128,Home in Toronto · ★4.66 · 1 bedroom · 1 bed · 1 shared bath,214030250,Willowdale East,43.77077,-79.4087,Private room,60.0,28,105,2022-11-06,1.63,3,134,0,4.66
5165,28356847,Home in Toronto · ★4.76 · 1 bedroom · 1 bed · 1 shared bath,83307611,Niagara,43.64282,-79.40443,Private room,200.0,28,138,2023-08-02,2.12,2,269,1,4.76
5166,28360605,Condo in Toronto · ★4.85 · 3 bedrooms · 4 beds · 2 baths,116683931,Waterfront Communities-The Island,43.64191,-79.38178,Entire home/apt,185.0,28,203,2023-12-03,3.14,1,71,18,4.85
5167,28361291,Condo in Toronto · ★4.50 · 2 bedrooms · 2 beds · 2 baths,186646215,St.Andrew-Windfields,43.76431,-79.38153,Entire home/apt,647.0,28,8,2019-03-10,0.13,1,180,0,4.5
5168,28364762,Home in Toronto · ★4.91 · 1 bedroom · 1 bed · 1 private bath,21817116,Yonge-Eglinton,43.71127,-79.40535,Private room,120.0,28,11,2019-09-26,0.17,1,0,0,4.91
5169,28366715,Rental unit in Vaughan · ★4.67 · 5 bedrooms · 7 beds · 2 shared baths,96693289,Black Creek,43.77461,-79.52086,Private room,41.0,31,3,2023-07-04,0.05,11,327,1,4.67
5170,28367119,Condo in Toronto · ★4.64 · 2 bedrooms · 1 bed · 1 bath,152968236,Waterfront Communities-The Island,43.64699,-79.37478,Entire home/apt,120.0,28,22,2019-01-26,0.34,1,0,0,4.64
5171,28367206,Condo in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 bath,60303949,Waterfront Communities-The Island,43.64456,-79.39131,Entire home/apt,120.0,28,4,2018-10-14,0.06,1,0,0,5.0
5172,28383831,Home in Toronto · ★4.93 · 1 bedroom · 1 bed · 1 private bath,73844473,Wychwood,43.67930579277292,-79.42780721,Private room,90.0,3,99,2024-01-03,1.7,1,163,23,4.93
5173,28384367,Guest suite in Toronto · ★4.92 · 1 bedroom · 2 beds · 1 bath,70199516,Wychwood,43.67351853913482,-79.42188152,Entire home/apt,85.0,7,89,2024-01-03,1.39,1,0,3,4.92
5174,28385634,Rental unit in Toronto · 2 bedrooms · 1 bed · 1 private bath,21091617,Mimico (includes Humber Bay Shores),43.62139,-79.48149,Private room,120.0,28,0,,0.625,1,0,0,4.85
5175,28387348,Rental unit in Toronto · 1 bedroom · 1 bed · 1 shared bath,214314596,Bay Street Corridor,43.65367,-79.38289,Private room,160.0,28,0,,0.625,1,0,0,4.85
5176,28392597,Condo in Toronto · 1 bedroom · 1 bed · 1 private bath,8057983,North St.James Town,43.67182,-79.37724,Private room,120.0,28,0,,0.625,1,0,0,4.85
5177,28407810,Home in Toronto · 2 bedrooms · 2 beds · 1.5 baths,30493990,The Beaches,43.67138,-79.31023,Entire home/apt,120.0,28,2,2019-08-13,0.03,1,0,0,1.5
5178,28409061,Home in Toronto · ★4.95 · 3 bedrooms · 3 beds · 3 baths,203105323,Leaside-Bennington,43.707462,-79.368759,Entire home/apt,340.0,3,40,2023-10-13,0.62,1,252,21,4.95
5179,28409753,Home in Toronto · 3 bedrooms · 3 beds · 2.5 baths,46213442,Roncesvalles,43.64376,-79.44215,Entire home/apt,120.0,30,0,,0.625,1,0,0,2.5
5180,28410339,Condo in Toronto · Studio · 1 bed · 1 bath,21020394,Waterfront Communities-The Island,43.64405,-79.39968,Entire home/apt,120.0,28,0,,0.625,1,0,0,4.85
5181,28411992,Rental unit in Toronto · ★4.92 · 1 bedroom · 2 beds · 1 bath,16423882,Cabbagetown-South St.James Town,43.66585,-79.37549,Entire home/apt,120.0,28,25,2020-03-09,0.39,1,0,0,4.92
5182,28413493,Condo in Toronto · ★5.0 · 3 bedrooms · 2 beds · 2 baths,86775826,St.Andrew-Windfields,43.74907,-79.40607,Entire home/apt,100.0,180,4,2019-01-04,0.06,1,180,0,5.0
5183,28422234,Home in Toronto · 1 bedroom · 1 bed · 1 bath,139762710,Don Valley Village,43.78915,-79.36581,Private room,120.0,28,0,,0.625,10,0,0,4.85
5184,28427270,Home in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,182502138,Humewood-Cedarvale,43.68404,-79.42049,Private room,120.0,28,7,2018-11-11,0.11,2,0,0,5.0
5185,28432273,Loft in Toronto · 2 bedrooms · 2 beds · 1.5 baths,77511468,Trinity-Bellwoods,43.65316,-79.42577,Entire home/apt,210.0,150,0,,0.625,7,83,0,1.5
5186,28432650,Rental unit in Toronto · ★4.96 · 1 bedroom · 1 bed · 1 bath,151184252,Waterfront Communities-The Island,43.64292,-79.37783,Entire home/apt,120.0,28,50,2023-07-01,0.77,1,0,1,4.96
5187,28454136,Condo in Toronto · 1 bedroom · 1 bed · 1 bath,180616242,Yonge-St.Clair,43.68569,-79.40038,Entire home/apt,120.0,28,1,2019-10-28,0.02,1,0,0,4.85
5188,28464074,Home in Toronto · ★4.71 · 1 bedroom · 1 bed · 1 private bath,214712583,Trinity-Bellwoods,43.64978,-79.4238,Private room,69.0,1,206,2023-12-03,3.18,3,73,87,4.71
5189,28464973,Home in Toronto · ★4.81 · 2 bedrooms · 2 beds · 1 bath,214876814,Highland Creek,43.79226,-79.16415,Entire home/apt,94.0,28,16,2023-12-23,0.25,2,253,1,4.81
5190,28465163,Guest suite in Toronto · ★5.0 · 1 bedroom · 2 beds · 1 bath,214876581,Willowdale East,43.76625,-79.40629,Entire home/apt,129.0,30,28,2020-02-06,0.44,1,170,0,5.0
5191,28467555,Home in Toronto · ★4.67 · 1 bedroom · 1 bed · 1.5 baths,214712583,Trinity-Bellwoods,43.64915,-79.42337,Private room,66.0,1,260,2024-01-05,4.05,3,54,88,4.67
5192,28467680,Home in Toronto · ★4.67 · 1 bedroom · 1 bed · 1.5 baths,214712583,Trinity-Bellwoods,43.64993,-79.42365,Private room,69.0,1,249,2023-12-09,3.86,3,39,95,4.67
5193,28468024,Home in Toronto · ★3.60 · 1 bedroom · 2 beds · 1 shared bath,212135158,Wexford/Maryvale,43.73374,-79.29648,Private room,75.0,28,5,2022-10-07,0.09,1,365,0,3.6
5194,28469817,Rental unit in Toronto · 1 bedroom · 1 bed · 1 shared bath,101391892,Dorset Park,43.77287,-79.28386,Private room,340.0,28,0,,0.625,1,0,0,4.85
5195,28480015,Townhouse in Toronto · 1 bedroom · 1 bed · 1.5 shared baths,62531705,South Parkdale,43.63503,-79.42757,Private room,120.0,28,2,2018-10-21,0.03,1,0,0,1.5
5196,28483553,Condo in Toronto · ★4.69 · 2 bedrooms · 2 beds · 2 baths,93376913,Mount Pleasant West,43.71216,-79.39421,Entire home/apt,394.0,28,16,2020-02-13,0.25,1,180,0,4.69
5197,28489106,Townhouse in Toronto · ★4.88 · 1 bedroom · 1 bed · 1.5 baths,91808079,North St.James Town,43.67161,-79.37689,Private room,110.0,5,24,2023-12-31,0.37,2,0,2,4.88
5198,28493313,Condo in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 bath,215078633,Banbury-Don Mills,43.73108,-79.3316,Entire home/apt,120.0,28,8,2019-10-20,0.12,1,0,0,5.0
5199,28497306,Home in Toronto · ★New · 1 bedroom · 1 bed · 1 shared bath,113450651,Danforth East York,43.68900585257688,-79.32892108,Private room,72.0,28,0,,0.625,1,66,0,4.85
5200,28511099,Home in Toronto · ★4.24 · 2 bedrooms · 3 beds · 2.5 baths,2445376,South Parkdale,43.63432,-79.43012,Entire home/apt,120.0,28,38,2020-03-03,0.59,1,0,0,4.24
5201,28511909,Bungalow in Toronto · ★4.86 · 2 bedrooms · 2 beds · 1 bath,16749221,Caledonia-Fairbank,43.684,-79.45941,Entire home/apt,120.0,28,7,2019-05-20,0.12,1,0,0,4.86
5202,28525442,Rental unit in Toronto · ★4.67 · 1 bedroom · 5 beds · 1 bath,105962592,Willowridge-Martingrove-Richview,43.67759,-79.55489,Entire home/apt,150.0,28,27,2023-05-31,0.42,2,180,1,4.67
5203,28536553,Home in Toronto · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,83307611,Niagara,43.64472,-79.40305,Private room,120.0,28,129,2022-11-27,2.0,2,0,0,4.67
5204,28540945,Home in Toronto · ★4.44 · 3 bedrooms · 1 bed · 0 shared baths,44964154,Annex,43.67804,-79.39624,Private room,45.0,28,27,2023-08-19,0.42,8,66,1,4.44
5205,28542323,Home in Toronto · 1 bedroom · 1 bed · 1.5 shared baths,203505081,Agincourt North,43.80456,-79.26989,Private room,120.0,28,0,,0.625,4,0,0,1.5
5206,28543874,Home in Toronto · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,26602057,Bayview Village,43.77013,-79.37532,Private room,45.0,28,70,2023-06-15,1.08,1,5,16,4.73
5207,28543893,Condo in Toronto · ★4.79 · 1 bedroom · 1 bed · 1 bath,190193295,Waterfront Communities-The Island,43.64121441218653,-79.38219915,Entire home/apt,108.0,1,89,2023-12-17,1.46,1,92,8,4.79
5208,28559859,Townhouse in Toronto · ★4.87 · 1 bedroom · 2 beds · 1.5 shared baths,71594994,Guildwood,43.74587,-79.20908,Private room,56.0,2,82,2023-11-26,1.27,4,365,13,4.87
5209,28561402,Rental unit in Toronto · ★4.60 · 1 bedroom · 1 bed · 1 bath,6789696,South Riverdale,43.66815,-79.33671,Entire home/apt,120.0,100,15,2020-05-31,0.23,3,0,0,4.6
5210,28576993,Condo in Toronto · ★4.72 · 1 bedroom · 2 beds · 1 bath,32544859,Waterfront Communities-The Island,43.63881,-79.38226,Entire home/apt,120.0,28,53,2020-01-01,0.95,1,0,0,4.72
5211,28578119,Rental unit in Toronto · ★4.69 · 1 bedroom · 2 beds · 1 bath,208051256,York University Heights,43.76366810070151,-79.50359242,Entire home/apt,129.0,2,72,2023-11-30,1.12,1,149,31,4.69
5212,28580118,Rental unit in Toronto · ★4.85 · Studio · 1 bed · 1 private bath,167438381,Dovercourt-Wallace Emerson-Junction,43.66984176635742,-79.4211731,Private room,90.0,28,111,2023-04-11,1.73,2,151,2,4.85
5213,28606469,Rental unit in Toronto · ★4.91 · 1 bedroom · 1 bed · 1 bath,163507034,Cabbagetown-South St.James Town,43.67188,-79.36976,Entire home/apt,120.0,28,11,2018-11-25,0.17,1,0,0,4.91
5214,28610662,Rental unit in Toronto · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,77554270,Bayview Village,43.76698,-79.37073,Private room,120.0,30,8,2018-10-24,0.12,1,0,0,4.75
5215,28615622,Bungalow in Toronto · ★3.0 · 2 bedrooms · 3 beds · 1 bath,215966560,Newtonbrook West,43.78592,-79.42845,Entire home/apt,120.0,365,3,2019-08-03,0.05,1,0,0,3.0
5216,28622931,Rental unit in Toronto · ★4.83 · 3 bedrooms · 3 beds · 2 baths,216002025,Wychwood,43.67968,-79.42394,Entire home/apt,159.0,28,46,2023-06-03,0.72,2,37,1,4.83
5217,28632783,Condo in Toronto · ★4.86 · 1 bedroom · 1 bed · 1 bath,107720246,Waterfront Communities-The Island,43.65009307861328,-79.38737488,Entire home/apt,190.0,2,49,2023-12-06,0.92,1,351,24,4.86
5218,28633724,Guest suite in Toronto · ★4.96 · 2 bedrooms · 2 beds · 1 bath,187693675,The Beaches,43.66709,-79.30291,Entire home/apt,120.0,28,91,2020-01-08,1.41,1,0,0,4.96
5219,28634924,Condo in Toronto · 1 bedroom · 1 bed · 1 bath,6540835,Waterfront Communities-The Island,43.64478064179057,-79.39594082,Entire home/apt,99.0,28,1,2018-09-26,0.02,12,157,0,4.85
5220,28643925,Condo in Toronto · 1 bedroom · 1 bed · 1 bath,215117675,Waterfront Communities-The Island,43.63926,-79.39872,Entire home/apt,650.0,28,1,2018-09-21,0.02,1,0,0,4.85
5221,28644148,Rental unit in Toronto · ★4.93 · 1 bedroom · 1 bed · 1 bath,76420708,Don Valley Village,43.77737,-79.36223,Entire home/apt,83.0,28,42,2023-09-15,0.65,4,311,7,4.93
5222,28661847,Condo in Toronto · ★4.57 · 1 bedroom · 1 bed · 1 shared bath,43087418,Waterfront Communities-The Island,43.64038,-79.39734,Private room,120.0,28,14,2019-10-06,0.22,2,0,0,4.57
5223,28667162,Condo in Toronto · ★4.93 · 1 bedroom · 1 bed · 1 private bath,78317955,North St.James Town,43.66745,-79.3772,Private room,110.0,2,213,2023-11-26,3.42,1,73,42,4.93
5224,28669395,Guest suite in Toronto · ★4.81 · 1 bedroom · 1 bed · 1 bath,5968591,Dovercourt-Wallace Emerson-Junction,43.66866,-79.42413,Entire home/apt,67.0,31,73,2023-11-16,1.14,2,104,7,4.81
5225,28671530,Condo in Toronto · ★4.92 · 4 bedrooms · 4 beds · 2.5 baths,216270806,Birchcliffe-Cliffside,43.70498,-79.252,Entire home/apt,120.0,28,12,2019-01-03,0.19,1,0,0,4.92
5226,28688997,Condo in Toronto · 1 bedroom · 1 bed · 1 bath,66761120,Waterfront Communities-The Island,43.64522,-79.39796,Entire home/apt,185.0,60,1,2019-01-17,0.02,1,263,0,4.85
5227,28691160,Rental unit in Toronto · ★4.86 · 3 bedrooms · 3 beds · 2 baths,216448628,South Parkdale,43.64032378799091,-79.43530874,Private room,210.0,28,216,2023-09-17,3.39,1,120,35,4.86
5228,28691324,Villa in Toronto · 1 bedroom · 1 bed · 1 shared bath,201152677,Lansing-Westgate,43.754,-79.42042,Private room,120.0,28,1,2019-01-02,0.02,1,0,0,4.85
5229,28692447,Home in Toronto · ★4.65 · 1 bedroom · 1 bed · 1 shared bath,214030250,Willowdale East,43.77194,-79.40676,Private room,60.0,28,121,2022-07-31,1.88,3,149,0,4.65
5230,28692707,Guest suite in Toronto · ★4.50 · 1 bedroom · 1 bed · 1 bath,165124060,Maple Leaf,43.70878,-79.487,Entire home/apt,70.0,28,24,2022-07-12,0.38,1,270,0,4.5
5231,28696543,Rental unit in Toronto · ★4.93 · 1 bedroom · 1 bed · 1 bath,216463249,Waterfront Communities-The Island,43.64062,-79.3788,Entire home/apt,300.0,28,14,2020-09-25,0.25,1,180,0,4.93
5232,28696592,Condo in Toronto · 2 bedrooms · 2 beds · 2 baths,29184843,Mimico (includes Humber Bay Shores),43.63082,-79.47345,Entire home/apt,126.0,120,1,2023-10-08,0.32,1,0,1,4.85
5233,28700496,Condo in Toronto · ★4.85 · 2 bedrooms · 2 beds · 2 baths,43127944,Waterfront Communities-The Island,43.64288,-79.38062,Entire home/apt,199.0,28,103,2023-08-08,3.78,1,269,14,4.85
5234,28714868,Rental unit in Toronto · ★4.82 · 2 bedrooms · 2 beds · 1 bath,135539222,Downsview-Roding-CFB,43.72917,-79.46954,Entire home/apt,120.0,28,55,2021-09-06,0.86,2,180,0,4.82
5235,28729217,Condo in Toronto · ★4.94 · 2 bedrooms · 2 beds · 1 bath,216700931,South Parkdale,43.64003,-79.42813,Entire home/apt,120.0,28,18,2020-02-23,0.28,1,0,0,4.94
5236,28732614,Guest suite in North York · ★4.96 · 1 bedroom · 2 beds · 1 bath,69872967,Lansing-Westgate,43.76097231368509,-79.42959951,Entire home/apt,310.0,28,127,2023-08-22,1.98,1,171,4,4.96
5237,28733059,Rental unit in Toronto · ★4.74 · 1 bedroom · 1 bed · 1 private bath,216728543,York University Heights,43.76253,-79.50224,Private room,120.0,28,27,2019-11-01,0.42,1,0,0,4.74
5238,28736858,Condo in Toronto · ★4.88 · 2 bedrooms · 2 beds · 1 bath,64917595,Little Portugal,43.64094,-79.42268,Entire home/apt,120.0,28,8,2019-09-23,0.12,1,0,0,4.88
5239,28737470,Condo in Toronto · ★4.79 · 2 bedrooms · 2 beds · 2 baths,190836549,Willowdale West,43.77457,-79.41429,Entire home/apt,120.0,28,14,2019-08-31,0.22,1,0,0,4.79
5240,28738941,Condo in Toronto · 1 bedroom · 1 bed · 1 bath,63006813,Thorncliffe Park,43.70285,-79.34839,Entire home/apt,120.0,28,2,2018-11-18,0.03,1,0,0,4.85
5241,28753641,Bungalow in Toronto · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,25278998,Malvern,43.79936,-79.22065,Private room,49.0,31,14,2021-10-05,0.22,19,16,0,4.71
5242,28760351,Condo in Toronto · ★4.86 · 1 bedroom · 2 beds · 1 bath,216940957,Waterfront Communities-The Island,43.64255,-79.38262,Entire home/apt,190.0,30,130,2023-01-15,2.02,4,83,1,4.86
5243,28761038,Home in Toronto · ★4.69 · 3 bedrooms · 4 beds · 4 baths,9974771,Keelesdale-Eglinton West,43.682453,-79.461426,Entire home/apt,338.0,2,55,2023-09-24,0.86,1,266,38,4.69
5244,28761650,Bungalow in Toronto · 1 bedroom · 1 bed · 1 private bath,156865856,Woburn,43.76153,-79.23254,Private room,60.0,28,0,,0.625,1,0,0,4.85
5245,28762946,Condo in Toronto · ★4.16 · 1 bedroom · 1 bed · 1 bath,215884209,Bay Street Corridor,43.66802,-79.38794,Entire home/apt,246.0,28,25,2019-11-24,0.41,1,0,0,4.16
5246,28763000,Home in Toronto · ★4.74 · 1 bedroom · 1 bed · 2 shared baths,96731289,Newtonbrook East,43.78428,-79.41361,Private room,60.0,28,23,2022-07-16,0.58,1,89,0,4.74
5247,28763650,Guest suite in Toronto · 1 bedroom · 1 bed · 1 shared bath,216967793,Agincourt North,43.80193,-79.27837,Private room,79.0,28,0,,0.625,1,0,0,4.85
5248,28764088,Bungalow in Toronto · ★4.73 · Studio · 1 bed · 1 shared bath,25278998,Malvern,43.7988,-79.22271,Private room,45.0,31,15,2023-07-12,0.25,19,160,3,4.73
5249,28772134,Bungalow in Toronto · ★4.62 · Studio · 1 bed · 1 shared bath,25278998,Malvern,43.79902,-79.22264,Private room,60.0,31,13,2023-11-09,0.21,19,365,3,4.62
5250,28776748,Rental unit in Toronto · ★4.58 · 2 bedrooms · 2 beds · 1 bath,135539222,Downsview-Roding-CFB,43.7314,-79.47016,Entire home/apt,157.0,28,19,2020-06-17,0.3,2,179,0,4.58
5251,28777271,Rental unit in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 private bath,13948434,The Beaches,43.67288,-79.30779,Private room,90.0,28,7,2019-09-30,0.11,1,362,0,5.0
